"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1786256249190846851","Fri May 03 04:47:31 +0000 2024","6606","I'm very disappointed to inform you that within two days Godzilla Minus One has become one of the most pirated movies of the year and is currently the most popular on some pirate sites. What the actual f https://t.co/0L82fHbbsU","1786256249190846851","https://pbs.twimg.com/media/GMoOh6pXcAA5CWh.jpg","","en","🇳🇿 NZ","470","530","319","https://twitter.com/14_kaiju/status/1786256249190846851","1390897675889872896","14_kaiju"
"1785864275757858842","Thu May 02 02:49:57 +0000 2024","5823","Me when I m listening to the Godzilla Minus One soundtrack https://t.co/lKvDx7vTiQ","1785864275757858842","https://pbs.twimg.com/ext_tw_video_thumb/1785864126046380032/pu/img/iiILG80oZWiWHn58.jpg","","en","","63","48","1190","https://twitter.com/Based_SpaceGoji/status/1785864275757858842","1427716737500278785","Based_SpaceGoji"
"1785757491847930041","Wed May 01 19:45:38 +0000 2024","5042","Y all need to watch the masterpiece that is Godzilla Minus One https://t.co/oTm2d2BjIz","1785757491847930041","https://pbs.twimg.com/ext_tw_video_thumb/1785757371953729536/pu/img/c2N4wrqavvuo6wUl.jpg","","en","16 ","166","56","816","https://twitter.com/Dubzzpain/status/1785757491847930041","1250815996165832706","Dubzzpain"
"1786238057999728848","Fri May 03 03:35:14 +0000 2024","81","Me when I m listening to the Godzilla Minus One soundtrack Re-uploaded with song titles https://t.co/uNut3SdprM","1786238057999728848","https://pbs.twimg.com/ext_tw_video_thumb/1786237925690339328/pu/img/GGI46QB_wIAbe4IB.jpg","","en","","1","2","23","https://twitter.com/Based_SpaceGoji/status/1786238057999728848","1427716737500278785","Based_SpaceGoji"
"1785772608857743705","Wed May 01 20:45:42 +0000 2024","3532","Godzilla Minus One (2023) - highlight #1 https://t.co/0bkvsgE8vM","1785772608857743705","https://pbs.twimg.com/ext_tw_video_thumb/1785772290019332096/pu/img/NOJSVKMJWzj9dzFc.jpg","","en","UK","57","31","471","https://twitter.com/episodeshl/status/1785772608857743705","1771130867168993280","episodeshl"
"1786306203381109123","Fri May 03 08:06:01 +0000 2024","85","GODZILLA MINUS ONE https://t.co/jSITvWxJGt","1786306203381109123","https://pbs.twimg.com/media/GMo736VbUAA52fH.jpg","","en","JAPAN","0","2","26","https://twitter.com/mahari_lab/status/1786306203381109123","1623195067","mahari_lab"
"1785873825990635546","Thu May 02 03:27:54 +0000 2024","3809","Godzilla Minus One (2023) https://t.co/V9vmmzxk8D","1785873825990635546","https://pbs.twimg.com/tweet_video_thumb/GMiyrVoWIAAhdZ-.jpg","","en","PR GIFs are original footage","30","6","558","https://twitter.com/tokugifs/status/1785873825990635546","955627951994933248","tokugifs"
"1785861574764400703","Thu May 02 02:39:13 +0000 2024","10770","toho catching you tweeting HD godzilla minus one clips https://t.co/vTa0E36GGB","1785861574764400703","https://pbs.twimg.com/tweet_video_thumb/GMinkK-bwAEmg5b.jpg","","en","no longer streaming on HBO Max","25","22","1178","https://twitter.com/NebsGoodTakes/status/1785861574764400703","1398837878281539586","NebsGoodTakes"
"1786070147121156321","Thu May 02 16:28:01 +0000 2024","391","There s so much JAWS tribute/nod in this sequence of GODZILLA Minus One and it s ALL so beautifully shot Can t wait to watch this movie again and again when it comes to streaming (or Blu-ray) https://t.co/hrgTZrOvDg","1786070147121156321","https://pbs.twimg.com/ext_tw_video_thumb/1785724212138713088/pu/img/b8yOQx5iuJQzdLDk.jpg","","en","U.S.A.","4","12","49","https://twitter.com/f_francavilla/status/1786070147121156321","67761261","f_francavilla"
"1786030229997461972","Thu May 02 13:49:24 +0000 2024","10","Godzilla minus one has to be the coolest horrifying s**t I've ever seen. https://t.co/j37Z4MaIIs","1786030229997461972","https://pbs.twimg.com/media/GMlBAyqboAAY_Jw.jpg","","en","India","0","0","0","https://twitter.com/_samuel2001/status/1786030229997461972","905688458903011328","_samuel2001"
"1786246138716197135","Fri May 03 04:07:20 +0000 2024","69","Godzilla Minus One is probably one of the best movies I've seen in more than 10 years https://t.co/npmPbdKdbI","1786246138716197135","https://pbs.twimg.com/media/GMoFZUKXoAADWyT.jpg","","en","a quiet field","1","5","1","https://twitter.com/GHOSTDATA_/status/1786246138716197135","1842034500","GHOSTDATA_"
"1783232949653328122","Wed Apr 24 20:34:00 +0000 2024","2231","Having watched #GodzillaXKong Godzilla Minus One visual effects director Kiyoko Shibuya wants Takashi Yamazaki to make a Godzilla vs. movie. https://t.co/X9d8rNQ9Rg","1783232949653328122","https://pbs.twimg.com/media/GL9Q2t4b0AALYmO.jpg","","en","🇳🇿 NZ","23","26","179","https://twitter.com/14_kaiju/status/1783232949653328122","1390897675889872896","14_kaiju"
"1785707263698596218","Wed May 01 16:26:03 +0000 2024","6797","I finally found a working copy. Which means NRW: Godzilla Minus One (20th viewing) https://t.co/7WRpK16yJ5","1785707263698596218","https://pbs.twimg.com/tweet_video_thumb/GMgbSi1WEAAEFBg.jpg","","en","","15","1268","280","https://twitter.com/Ballszilla490/status/1785707263698596218","1708354860993679360","Ballszilla490"
